"","1","11","131","133","134","136","143","145","147","148","149","15","150","153","154","16","162","169","17","171","172","182","185","186","19","192","195","200","203","206","210","212","218","22","220","225","24","240","241","244","246","249","25","250","253","255","256","257","259","260","261","263","264","265","267","268","269","27","270","271","272","276","277","278","280","281","284","286","291","293","294","295","296","297","298","299","300","304","305","312","321","322","325","329","333","337","339","341","35","356","36","362","377","38","383","390","391","393","395","4","40","400","401","402","405","406","407","408","410","411","412","413","414","415","416","417","418","419","420","421","422","43","44","45","46","48","50","56","57","58","62","66","7","76","78","99"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0,0,17380.800360342,18269.3599338895,2074.09220822805,2124.01347842273,2619.97134916983,0,10584.8787826691,15774.1027928153,8076.49991972693,13128.3839063583,0,11438.4680382783,9997.90835734449,23555.9472374308,2283.22228307028,19488.7310464367,0,21091.1849820016,11702.3447006183,8342.84881256125,8595.92633300122,0,12820.9452591389,12214.6112250927,76827.5420509069,75984.1840568487,68521.391173264,77324.8688745353,76741.5554613751,72918.4871377922,61466.5487228674,13410.860860179,73990.1299610126,55732.5358614356,20968.1174108378,68697.0361915589,54342.8809044392,48744.8210508015,69627.5444185096,69055.2117005852,11111.6807626157,69725.6733655244,77227.5633072357,78454.325431967,68332.8270287399,0,66099.9413940722,79732.6557880442,80514.7944609545,81139.3780196913,82459.1519420983,80515.4189883113,79866.8806819456,80550.1937880328,0,0,82833.4657340927,75617.001600058,81639.7603409875,84015.3627281302,85273.3648456776,0,74605.9113555631,73728.5632023058,71570.1350603246,66391.9782256811,64834.5740586509,68086.079758672,66468.4891998163,75443.7934000774,63688.751600447,0,81975.5827333949,0,61696.9643947791,0,79565.2263984161,76008.6274195427,79644.2989702325,77893.8938262154,84019.238871736,0,90427.501432238,73722.7642313589,83929.9852890622,83963.2635359165,7972.45679607144,0,16329.9173064865,42681.6985402594,39179.1151023612,1917.73458114455,39193.2146488615,0,83638.8423965018,38197.7893182057,47427.1401498504,8871.51489028565,0,32027.4114387948,0,72929.8629204338,28870.3640590786,82194.5579759708,82910.2343523533,0,0,0,81132.2947112252,77465.324697496,82645.3207586845,0,60588.7562271036,0,82478.6339771013,76639.8923496233,77190.6112274651,0,77680.9698421412,12559.5892055811,11687.0837564487,5076.263154279,9366.77897729344,2064.32537282635,0,0,18695.9431600523,14998.6919526551,19857.7711274345,13267.7225857456,6044.8141972819,18526.5720995331,22861.9188709954,14182.5958772737
"131",0,17380.800360342,0,3789.97701599552,18556.9511993021,18617.2873276415,18168.1784568336,0,16047.209634756,9775.81812336947,24631.7067532023,5753.66121585689,0,26708.9126509725,12148.3475263921,32606.8743556939,16013.786738903,19824.558992385,0,19175.1901036365,16049.9854079135,10766.6442967781,12222.2226956889,0,18612.257245746,25805.7790991644,68670.182573941,68542.535175124,63292.8281127502,69580.3515376331,70871.1049586539,66175.2455132073,57862.8157189175,29037.7867016476,67159.416982652,51525.6742673412,25081.4274331412,61601.6134776918,49485.8068179765,44811.794609779,62821.2670200825,62482.2838173172,12078.2394071986,61814.183289998,70127.3643689095,71539.6458610229,60949.4036886353,0,58304.7569607498,72594.3307607048,72427.2040442617,73259.4735363102,74447.1809894293,72923.9256025182,73220.7048127548,73578.2510231998,0,0,75449.3328521154,67755.7204223669,74342.4732526426,76447.1968568349,77470.5784816806,0,0,67365.7050262269,64308.6733938178,58429.4996651143,57801.2600420437,61984.9168697617,60526.2005429052,67229.679024171,56348.9398267576,0,75272.9267662262,0,55952.4357293716,0,94543.4179221903,91542.8737959966,94044.4339992404,92087.667042447,99126.547090752,0,104521.93030375,88319.4427796465,0,99583.2834187111,20646.8926020576,0,1174.35004494126,36090.2628160095,36538.374927291,18506.3351007927,33248.1325011257,0,100978.738242293,54842.8623816151,64387.3830086884,8600.68239976714,0,47734.7138550455,0,67158.3042997437,40730.2032317989,98358.7072358557,98879.444607096,0,0,0,97510.9535981488,94789.2451584768,98531.2062018687,0,77036.3354854651,0,99795.1894177601,93866.9710279136,94497.7435080021,0,94438.2688852067,29884.1058825944,29061.5658768524,22448.5041171228,23680.5413062421,18613.2661967661,0,0,35857.7380265902,31220.3967997842,10949.1449771331,10992.0812264031,16186.6494110578,32406.9408545675,0,16349.6379967227
"133",0,18269.3599338895,3789.97701599552,0,19075.544140381,19131.4304858803,18526.0713259141,0,14585.2739219562,6939.6228635416,24770.0455689189,8788.45526800539,0,26308.6770410104,14937.7470583733,30487.644143724,16537.5530436217,16850.8680153677,0,15901.6859085271,14330.9778367766,0,11509.2252976065,0,16789.1279434314,24991.5004591011,71998.9613082114,71954.3744400807,66913.5948123505,72955.4062958456,74426.3091006379,69664.8163806585,61585.03120848,28662.2891094771,70637.8836806387,55234.1927470472,22402.2610735977,65070.6343355475,53166.5601060429,48548.918557072,66314.5649650919,65998.2394725823,10580.989140983,65194.9043041309,73570.9514427399,74998.4259723237,64391.1969472103,63233.7629692718,61711.710191683,76027.6466881769,75753.5461346328,76608.5478657663,77777.267445425,76307.2285333807,76701.7229361069,77026.289061105,0,16299.6215401339,78849.3627527461,71122.6787372147,77754.6236078844,79824.3142487063,80818.0917204828,74575.8809159131,71856.928444278,70887.1046569279,67752.2215435888,61817.0326076958,61289.3303857912,65543.1002978873,64101.3096645227,70555.9931292578,59812.00091691,0,78743.8381416867,0,59556.1222379204,97860.6771843243,93306.0105344787,90536.5078299575,92603.7625953633,90584.9437127226,97926.8496860767,0,102954.836956921,86962.7643058116,98231.8075945947,98594.7211308585,20031.3287727535,0,4540.37025227276,39720.8554002412,40323.8354098611,19057.4370587974,36937.7910481909,0,101311.948368289,54555.3024565351,64283.4311370085,9494.8372825259,0,47035.1640141271,0,70729.8620045386,38993.8415341962,97636.6032232627,98055.9241617511,0,0,0,96910.7986337844,95086.7208762508,97667.7100965255,0,76528.8611364304,0,100069.915448755,93987.3913177923,94757.4227737203,0,94092.932953161,30421.2578316393,29734.6550349128,23197.8857276246,23182.735608371,19142.0014766031,0,0,36123.1469837067,31007.1446828547,7278.9383561347,8900.77788488247,18269.7454971891,34666.2556981923,37726.4081594085,19641.8799276489
"134",0,2074.09220822805,18556.9511993021,19075.544140381,0,0,922.687545172484,0,9612.83116578328,15834.9674675724,6293.62089013771,14702.7320292393,0,9429.8521083689,12011.003792903,21583.1824772653,2555.43655764173,18441.8480411498,0,20231.5935286397,10756.9577646751,10190.4325858806,8524.74738459454,0,11518.731546023,10141.2737419168,78900.2652821579,78058.2410016929,0,79398.845575894,78805.3293648747,74990.6801574311,63498.6746092664,11469.9610999255,76062.6213465022,57782.582681676,19441.9619074637,70770.8974132649,56404.1066881161,50797.1486701291,71700.4631806788,71127.0749820342,10877.4530523117,71798.6971297098,79300.8422749288,80526.6973392077,70406.910937909,0,68173.0039817625,0,82588.1145253282,83213.2714896598,84532.8163335452,82589.5026489504,81937.4197169469,82622.6200718223,0,0,84907.2136881288,77690.6792042989,83713.3510092177,86089.3800125216,87347.4377028543,0,0,75798.0774388883,73644.1253632839,68464.3250613077,66908.532556945,0,68536.2166999455,77516.081003566,0,0,84046.2001027586,0,63764.4586067556,0,77685.7496532419,74197.3051685323,77709.0518338151,75941.1468594054,82156.5292115002,0,88472.6755814633,71801.7184190931,0,82168.4547024059,6051.28497339231,0,17561.6934666254,44754.7748380591,41222.4012630108,166.485801943149,0,0,82433.9541638172,36587.5040349311,45944.170890563,9956.88552571162,0,30191.8408117673,0,74993.6527940473,0,80494.4989513265,81172.7362704528,0,0,0,79479.3072515996,76237.8880871038,80892.8775418671,0,58942.5362653389,0,81241.5281579597,75317.2633505198,75942.4391031775,0,76132.9682089185,11372.4056052002,0,4221.97234750105,7292.69146348712,79.9926049989435,0,0,17307.8694042196,13191.5836664307,19908.599712077,13160.5985219753,8093.55180307451,19310.6173833959,0,16253.8931311439
"136",0,2124.01347842273,18617.2873276415,19131.4304858803,0,0,936.614934552067,0,9629.12699964736,15877.6577549674,6231.14497637808,14765.2566834857,0,9371.7486125381,12067.7672274635,21548.6015695668,2614.11290318393,18452.7742302129,0,20248.6028262557,10773.5625696125,10251.2929949321,8567.14575854017,0,11521.6908405744,10092.9211770482,78951.1869826011,78107.6100174143,0,79448.8281311909,78850.9350566803,75038.6190735497,63539.7991100724,11409.6165133509,76110.6982423255,57825.9449164017,19433.567325261,70819.9221205397,56449.2478700792,50840.8566156486,71748.7638548349,71174.8744546722,10914.7264648027,71849.4660790426,79349.3600404391,80574.7155917091,70456.6067290297,0,68223.7513559296,0,82638.7105943594,83263.3756122593,84583.15827043,82638.9828913662,81984.7260533183,82670.6631778544,0,0,84956.1086364777,77741.0094689067,83762.1007477856,86138.6465707519,87397.1876494514,0,0,75845.066783891,73693.340392811,68515.4124282839,66957.6943799117,0,68582.7245585254,77567.1944500875,0,0,84093.5316076386,0,63810.9126283467,0,77624.6364546871,74135.3876155863,77649.0049215685,75881.5436415624,82095.1800443444,0,88413.1416662154,71741.3475163502,0,82106.4085935537,6023.27892821159,0,17622.5594299646,44805.5104838191,41264.9292945969,207.413668368601,0,0,82374.334251742,36525.039766309,45882.2117354572,10017.1024186977,0,30130.0670385461,0,75039.2652239376,0,80432.0178062368,81110.365819502,0,0,0,79416.7813159149,76178.0337512275,80830.5720412239,0,58880.013035602,0,81181.5572058303,75256.4528124118,75882.3630144254,0,76070.6529163326,11314.3448885395,0,4174.5964577976,7243.30469795585,73.440580760929,0,0,17246.9406738328,13129.4024869342,19950.4349462499,13200.1063717986,8137.67006867688,19297.2361419154,0,16301.6177973018
"143",0,2619.97134916983,18168.1784568336,18526.0713259141,922.687545172484,936.614934552067,0,0,8692.5589579259,15060.3570055448,6497.56538981347,14549.1596204213,0,9304.04585151096,12264.9417132816,20936.5954942426,2218.59555719951,17519.3132778166,0,19312.1783691251,9837.05240310433,10269.0915933864,7753.54859607385,0,10606.8680989785,9738.51877773188,79287.338497296,78479.7765900028,71093.4567672697,79807.0181522882,79300.7956669435,75441.9315393694,64069.7381355447,11440.2042362831,76511.0416403915,58318.4023206972,18570.8351550141,71200.1802582968,56909.5006589005,51327.9024290178,72144.6318678331,71581.3499918083,10052.3228570715,72189.7299021355,79740.1211993847,80976.0489314148,70821.9108560562,0,68564.7976907224,82245.9050646391,82982.4218741081,83618.5580956389,84932.7456942603,83008.4111243442,82400.7715962561,83071.3656201698,0,0,85338.396637389,78091.2439184816,84147.6145972802,86512.6785016435,87760.287727678,0,0,76267.8847301724,74069.2034139628,68848.2716272443,67335.212510804,70629.3138348066,69015.6299374935,77898.7981711807,0,0,84508.9597865032,0,64245.2372907184,0,77671.6858031198,74251.1251552911,77630.9098506238,75840.6969677076,82159.3738043419,0,88368.0790857598,71741.7214942096,0,82236.1090440037,5352.84087984689,0,17203.4604460487,45149.606493707,41773.8625154145,1048.55291069518,41677.4393699233,0,82878.4012643839,36814.2743236885,46248.2563566871,9578.55012341241,0,30239.6700451062,0,75489.2016573611,26391.3478334157,80641.0575462633,81289.4486900254,0,0,0,79661.3584699175,76672.3811237587,80997.2951746123,0,59133.7456137445,0,81670.4599858678,75703.5483913899,76366.7538874466,0,76387.6193078196,11896.3824330342,0,4976.86132171517,6927.44733715493,998.892301404873,0,0,17702.3717020517,13303.4565032265,19123.1343822,12354.299219056,8647.09706529667,20233.0176358104,0,16725.2527370107
"145",0,0,0,0,0,0,0,0,0,0,6381.25612329313,0,0,0,15297.1383465287,0,0,0,11848.1991664903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25159.8212251242,0,0,0,0,0,0,0,0,0,0,69928.2888674816,0,0,0,0,0,0,0,0,0,22625.8839147393,0,0,0,0,0,79471.8519056413,76411.715802453,0,0,0,0,0,0,0,66146.2903859031,65862.4307426281,0,62382.9449015203,0,79837.7600221906,0,0,0,0,0,0,0,0,78952.8470828637,0,11355.2031915023,0,0,0,0,0,0,51602.9144625689,0,0,0,0,0,0,0,0,0,0,0,0,0,104264.619101873,0,0,0,0,0,0,0,0,0,0,0,0,5158.0772640078,0,0,7218.01983779784,13142.3673455117,0,0,0,0,0,0,0,18037.1291604721,17411.7194557164
"147",0,10584.8787826691,16047.209634756,14585.2739219562,9612.83116578328,9629.12699964736,8692.5589579259,0,0,8629.86248940512,12589.8944823134,15296.4422987209,0,12658.4353389207,16627.666738118,16843.0086546087,8395.94333682504,8903.86075552763,0,10620.4287302867,1145.47275499131,13808.2967684432,4455.54714841749,0,2962.01474955021,10723.533603502,82766.5287539951,82282.7049065357,75787.8187957858,83479.1692205311,83784.6929596803,79536.0204174963,69329.5193831027,14938.3771004496,80573.2201486742,63296.8391608525,11209.4741528999,75116.3060122349,61624.1929004526,56321.0552482525,76192.1294448177,75725.3082234754,4024.38919356289,75747.0177965697,83701.0671801862,85024.4145645972,74608.8864611429,0,72153.3472242324,86201.7857278987,86509.9141572872,87245.0645740511,88503.2687444256,86764.4277222637,86572.5126805611,87104.3659520894,0,0,89197.9248099174,81701.9499260602,88041.116393611,90293.6644173184,91438.5533615315,0,0,80529.1019373067,77929.2601267811,72362.6326767615,71252.8741806107,74965.48332311,73406.3132444049,81345.1846049394,69948.5694462986,0,88665.900547998,0,68679.8032836413,0,78731.1543496158,75959.1122138716,78092.2056416843,76104.350509867,83346.9500262543,0,88514.6869178952,72416.8908429812,0,84018.9706853506,6503.73838866412,0,15535.7373923871,49007.9973753438,47059.2397888556,9724.79271884692,45729.1350445143,0,87967.6866337372,40524.4797511589,50431.4660546903,9701.26706425318,0,32634.8266957568,0,79992.3195040762,24684.2982901203,83147.6138326947,83523.4349071089,0,0,0,82490.9412027839,81703.5455714308,83121.7439311632,0,62199.5819015991,0,86633.5150332766,80332.0027729508,81313.677488299,0,79877.1753879339,18768.63064244,0,13305.4866314894,9558.85822204452,9690.29647967978,0,0,23400.5349798243,0,12154.3361825127,5894.11923834777,15379.8201700721,28917.4406539682,0,22149.1324364677
"148",0,15774.1027928153,9775.81812336947,6939.6228635416,15834.9674675724,15877.6577549674,15060.3570055448,0,8629.86248940512,0,20501.6911090123,12135.5963866426,0,21177.4412949079,16633.9430873512,23631.4906564686,13597.5838313851,10053.3452766451,0,9517.26776149577,8058.02274131168,13956.2386176878,7310.75636364816,0,10281.11814071,19353.3871592456,78422.8082966882,78253.949988723,72746.3354752484,79312.8214975946,80435.4902229839,75823.3904681712,67008.6760067866,23493.4284018041,76818.1028578439,60742.9115466344,15474.0765304608,71271.701686236,58804.6594942825,53914.9826800539,72467.3160763186,72103.59412485,5177.10840656912,71545.7138118891,79815.3991520651,81214.5633955184,70642.3809745778,0,68022.6706307715,82289.4873035586,82180.1236370549,83003.3979257574,84198.4615537803,82651.281453621,82874.3519483008,83261.5379343943,0,0,85166.4008326122,77492.6134710617,84052.0754039678,86177.1459058745,87214.4868529097,0,0,76977.6438632613,73998.8994022211,68158.4805644152,67455.4853934671,71550.928150718,70067.2185314737,76983.4021607455,66026.9970085205,0,84935.5438534477,0,65447.9850438981,0,86860.9254019499,84280.1487651023,86016.7792319888,83959.9524532656,91505.998786063,0,96283.7294626813,80437.3649645628,0,92344.1151920326,14877.9249852352,0,9839.10814451472,45566.8029572109,45228.2961074576,15875.6277848041,42584.5179072338,0,96532.3282272237,49154.3049023613,59054.7983658537,8977.89057484021,0,41209.4876919682,0,76699.8533511961,32307.4980918978,91630.2943578349,91953.0152191623,0,0,0,91026.6160265042,90273.361509547,91528.5907123823,0,70783.1957115278,0,95213.976689183,88942.3567310512,89893.9124226416,0,88485.8779964718,26565.0881308308,26126.2804430788,20035.0891562522,18035.1096000785,15912.7446688866,0,0,31691.8606219384,26000.4231793476,4086.54381130743,2848.66578412467,18070.5564766267,33918.0141320333,0,22159.5391829468
"149",0,8076.49991972693,24631.7067532023,24770.0455689189,6293.62089013771,6231.14497637808,6497.56538981347,6381.25612329313,12589.8944823134,20501.6911090123,0,20991.6191357444,0,0,17985.4812204561,0,0,20267.2191657674,0,22539.395334971,0,16412.2459278589,13476.8208692851,0,13152.5184776596,6359.73079541406,84236.9133768231,0,75358.7192298375,84651.29701995,83663.9995482294,0,0,0,81147.6060863931,0,19357.9796016928,0,0,0,0,76193.0280639153,0,77128.2516574007,84422.0635979638,0,75642.8108191607,74788.27113147,73504.4617900642,86920.7825936155,0,0,0,87794.1772096368,0,0,0,17769.6676171203,90057.2611449598,0,0,91271.9393824157,0,84670.7041166308,81637.0201294669,0,0,0,0,75128.8069126341,73489.9855131588,82870.93235408,71024.8332314273,0,89055.7377880751,67409.4247007917,68720.9712820154,76306.5374892303,0,0,0,0,75943.9727062589,0,0,0,75855.2886064919,75898.9206257468,6254.49024614956,0,0,0,0,0,46588.5752668533,0,0,0,0,0,0,0,0,0,21988.3930352179,74200.891231879,0,0,0,0,73191.4375921947,0,0,0,52657.4402280342,0,0,0,0,0,0,6178.80499008435,6065.95379654333,0,4238.379860301,6257.52862594298,0,0,0,6923.3303926475,24410.2172449439,17664.7707113539,13402.4571556814,0,24329.8934738745,21562.4900648929
"15",0,13128.3839063583,5753.66121585689,8788.45526800539,14702.7320292393,14765.2566834857,14549.1596204213,0,15296.4422987209,12135.5963866426,20991.6191357444,0,0,23711.2234248582,6397.94974344091,32096.6469964501,12333.8187893359,21422.2869652328,0,21465.3991852573,15708.0821288128,5370.98347774408,10869.9502401315,0,18207.9303200205,23425.6194235879,67535.5614071439,67130.4264054278,61050.3691950175,68289.7868796831,68898.8244372671,64488.3118201249,55044.3789601042,25936.922673978,65510.6903549202,48837.8565405172,25847.9754472609,60015.188210635,46990.6272919216,41950.2861170742,61135.6396646841,60708.5925703263,11947.0210396997,60542.0203326423,68595.5649119033,69946.6421139744,59467.3201721103,0,56962.2712394677,71089.7729228889,71284.3760174752,72039.8727880049,73284.4302997505,71591.9093024439,71538.1029342654,72016.9033391478,0,0,74050.8518833444,66500.3115273104,72906.0697693886,75122.9335771251,76240.4965761929,0,66486.8355109638,65547.7930915812,62802.9308935231,57153.5693126169,56163.0657065482,60037.3978609578,58511.3374576154,66109.5894029003,54815.1021562914,0,73621.125055153,0,53829.8456926968,0,92091.5705592665,88769.2287780979,91897.7921986818,90042.0002133307,96608.4162295166,0,102545.176297445,86062.0688195168,96639.2415496851,96765.1587345938,18225.9930612014,0,4601.06053709116,34009.4962545747,33125.4959047275,14613.2043069814,30861.6177586824,0,96579.8799842105,51282.7170772847,60555.5239243798,5735.16455992101,0,44765.4989855122,0,65129.3140843083,39404.7931047605,95184.985620262,95838.5298668243,0,0,0,94181.8634637873,90435.9898443798,95544.6813644916,0,73645.2205817896,0,95457.4020971938,89700.6262024864,90183.7704383148,0,90800.5380624356,25631.2140248191,24673.0197540164,18137.7641819881,20933.7426842392,14742.6514958066,0,0,31819.1461905006,27851.2236045364,14781.6705090881,11976.6826568157,10738.5413423387,26741.1238649112,29355.138889595,10860.8782599581
"150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48675.6890747817,0,0,0,0,0,155207.66504249,0,109300.730928065,0,0,0,83840.526830783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",0,11438.4680382783,26708.9126509725,26308.6770410104,9429.8521083689,9371.7486125381,9304.04585151096,0,12658.4353389207,21177.4412949079,0,23711.2234248582,0,0,0,14841.8830662906,11455.7658573092,18943.2883880979,0,21423.4232571615,13495.6123524206,19568.7457756632,14799.7153137618,0,0,3079.88349246997,88083.9686177164,87150.9237960768,79351.1102591556,88528.154061833,0,83993.6034060914,72009.0897011002,2353.7063633957,85073.990564823,66478.1701899333,0,79845.9653927775,65232.4626723551,59531.5888643717,80729.0679584753,80123.3042699252,16119.1200837722,80976.4094571589,0,89531.6936695853,79523.1175710895,0,77351.0206647765,90840.1508801335,91752.1858740921,92348.3992542211,93681.5229335126,91687.1151171293,90893.6324272989,91628.171398589,0,0,93967.1661003387,86841.1006224662,92764.5265889936,95172.3450841523,96459.8177092946,0,0,84736.3841343111,82729.4318772256,77660.9136173317,75994.3585714985,79081.4960287722,77446.8932410677,86710.8524805447,0,0,93002.9537326544,0,72675.9186591012,0,68400.1772776306,65070.1888125202,68327.2850615882,66537.8828261163,72904.1213378298,0,79066.2444264585,62442.2147269607,0,73077.4886021687,0,0,25866.8813771252,53946.83024404,49895.1468032952,9566.35511725027,50427.492368838,0,75355.4286843601,28247.8582317285,38004.2628917699,18370.7735303551,0,21095.9129262835,0,83835.1699724826,17941.7218660253,71670.9441864897,72238.7873459533,0,0,0,70802.0857509182,69097.7380101956,71917.0129078021,0,50334.0146548044,0,74042.908646424,67814.6135132263,68722.9944924571,0,67809.0063746891,7889.84145909842,0,8333.67461925698,3152.88281963172,0,0,0,10939.7270806263,4828.93784008109,24812.6719211198,18348.0744301527,17153.0798716979,22799.133087515,0,0
"154",0,9997.90835734449,12148.3475263921,14937.7470583733,12011.003792903,12067.7672274635,12264.9417132816,15297.1383465287,16627.666738118,16633.9430873512,17985.4812204561,6397.94974344091,0,0,0,0,0,24457.5802399266,0,25117.6966833897,0,2877.45763352335,12438.7280200656,0,19542.96968569,21979.3132296066,67131.9531822886,0,59406.1089480664,67700.8750924436,67509.21306471,0,52756.9642457401,0,64529.7147369652,0,27826.2288593476,59159.8099641707,0,0,0,59626.1787888682,0,60046.0229997743,67725.0383946864,0,58739.5093301137,57788.3959698855,56424.7347218969,70231.5268459827,70841.4661121174,71503.3538781574,0,70929.4422747946,0,0,0,22459.8297773557,73294.0396908964,0,72113.4918540781,74444.3437048307,0,68223.743238465,65268.8898566925,0,0,0,0,58756.0620968029,57165.7980551743,65734.8832868502,54081.1190146454,0,72573.3662391647,50758.9257331333,52409.6364661481,94272.9930898648,89443.6366328998,0,89601.0301127098,87868.6554389549,93867.8490507914,0,0,83663.2313090522,93712.9047791992,93679.0569153768,17175.7371854434,0,10988.1380182496,0,0,0,29621.6906730515,0,0,0,0,0,0,0,0,0,38592.4103051932,91693.3842721071,0,0,0,0,90513.3814791991,0,0,0,69983.0346897995,0,0,0,0,0,0,21479.4759294571,20353.5143211617,14298.4481312884,19190.2051744027,12017.6463260275,0,0,0,24863.1752149171,20004.7203918732,15484.281149046,5250.63403848097,0,22958.1049838018,5668.78810342198
"16",0,23555.9472374308,32606.8743556939,30487.644143724,21583.1824772653,21548.6015695668,20936.5954942426,0,16843.0086546087,23631.4906564686,0,32096.6469964501,0,14841.8830662906,0,0,22305.717782684,15152.1811724272,0,17498.5565274535,16619.8791266089,29850.9883448323,21228.4884782742,0,14046.270009994,12260.1242387587,99365.4197957787,98765.2017704384,91810.3477878125,100012.70927671,99941.6921762514,95889.8142709436,84945.4698808832,14998.2314993778,96943.0290744425,79115.1043411428,9407.13097342575,91543.49672522,77613.5479147166,72117.5687973924,92563.1148970094,92050.6423858604,20600.7022355875,92311.8915936951,100119.636600614,101405.556654116,91088.0646524039,0,88702.5524592988,102625.225656591,103096.866688614,103798.86883922,105077.693677632,103270.008475408,102897.146700619,103494.64342251,0,0,105664.887740532,98255.5224052365,104492.920377383,106793.015332273,107977.697951858,0,0,96802.5622988592,94383.5238189233,88937.3641366712,87673.7977968723,91193.1243588999,89602.7025656481,97952.9645223982,0,0,104999.799813199,0,84845.2588121213,0,63991.9903444918,61990.560399084,62780.2294721454,60639.5366976553,68685.0993039558,0,72849.3523279573,57374.8172776956,0,70016.6245299996,0,0,32223.9161212061,65403.3541679451,62623.9567152441,21749.6627652863,62028.9687722215,0,79204.8776428716,31442.2850919086,41345.3778319378,26412.8109773246,0,22278.5416395519,0,96134.2659493722,9306.02235606058,70084.8041594946,70090.6626098256,0,0,0,69894.9124623977,72968.7188914616,69553.9876708434,0,50499.7889295635,0,77640.1088122065,70822.8784171955,72415.2228292352,0,68349.0994783891,22220.8356515061,0,22478.4639423791,14859.1762373164,0,0,0,22392.2185544824,16627.6982838171,25458.241107098,21688.051085972,29566.9157078799,37640.213712011,0,0
