"","1","10","104","108","11","111","112","113","114","115","118","120","121","122","123","145","150","156","160","163","169","17","171","180","186","188","194","195","197","198","201","205","206","207","209","214","219","220","221","231","232","234","249","251","252","257","259","261","263","265","266","268","269","27","273","277","283","285","287","295","303","304","306","307","31","312","323","324","326","327","328","329","33","331","334","336","337","339","340","344","346","348","352","353","355","358","359","36","360","361","362","363","364","366","367","373","374","375","377","378","380","381","382","384","385","387","388","391","392","393","394","395","398","399","400","401","404","406","408","41","419","42","421","422","47","53","56","57","6","61","67","70","72","73","74","78","79","82","89","90","91","95","96"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128592.844166586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,13497.1969098015,9052.64332351079,1952.16070505845,15624.6165545636,14532.9425082086,15662.4428436198,7057.18623691347,13417.126417719,14992.9981585422,13508.9152978012,13840.9830867377,195.042901503997,223.485456160633,0,0,11282.8071097296,180.864808067523,4509.37311467596,18678.6601403772,0,20464.7365101228,13990.4051465144,0,0,0,78775.6970023214,65677.0349081201,65341.5632756236,68290.8325646355,70598.5592615117,79269.1492350827,71825.3811644893,63518.2833558105,62884.2267403929,63840.4751105258,75923.267949175,62811.1734777137,62119.3182032027,56489.0605392578,59907.6906361366,70986.4020203385,72516.876366399,77591.202314151,0,68047.4976938958,82461.7295322164,83084.2148666317,82457.1597498527,0,82483.0879384552,0,0,84753.9855718778,87216.492409403,75185.5830508164,68332.4832704434,67821.2082958055,77392.5961534284,66893.4493946075,0,76312.1115063807,70746.5883841222,52.5412022114094,74214.8154406598,74605.2058999286,80194.4890901545,79939.6078195889,79823.8411919083,81145.047490996,0,11756.2609414401,87014.4383609753,88252.8585140416,85076.0515746055,71848.3903349141,0,81732.808113242,90232.1024383114,92644.2421830804,93224.3760376901,76950.2112101049,72712.6017643326,79370.1800258451,43631.9322127087,43122.8773154341,17633.2912674199,43483.4088697179,43364.4749258965,44629.3326612397,46086.6948318871,46331.1881942237,46772.5748382227,0,43396.6486210226,0,41966.8017371575,41059.4324796007,40609.663203446,40742.6699718826,40653.5103583242,38232.8693611898,37761.057378199,0,39679.1959842812,39826.8652173194,82347.3535692795,0,36561.6632059375,79083.9132243369,45896.9327642683,0,87967.7590566287,30213.5938939812,47795.4202831418,92452.8012700182,80487.7774839389,41867.4794456572,9657.18151440579,75246.7184880905,179.758681775054,0,76097.8281515413,187.024115453632,13187.2002664634,0,17240.4408550074,114.458741097111,15546.8062855833,0,107.558947499084,0,96.6998556883204,23789.3370161286,23648.2486681319,0,0,0,21654.2059882067,22729.2605827606,24627.9489632861,24322.0025549108
"104",0,13497.1969098015,0,0,11788.7138759774,2793.19345735156,5502.54835148216,4501.42378561991,14005.8542733438,19398.9908944678,19049.6191046756,17522.2480516149,15333.6298211815,13422.1877531492,13511.328445584,0,0,14237.5176418789,13334.4095945309,9701.38269745304,30162.291194293,0,31269.8323133065,27028.0060001844,0,0,0,0,52893.1966280924,52218.1809583576,55220.3211855431,57499.7427269763,66922.5809541149,58735.4874327675,50960.162264,50579.0595787333,50551.601289807,63310.3573832389,0,50163.1224593648,43879.8833495118,47598.4272426766,0,59868.9667924509,65056.528470811,0,55870.7082198138,70205.4566351583,70746.0938493794,0,0,69850.5860700311,0,0,72165.3039005787,74813.0451680036,62212.8005596944,0,55800.5356737725,0,53617.1380741531,0,85972.9736411098,80672.700892375,0,83469.7365423762,85511.2711986287,91378.5527422677,90934.8574731243,90580.6891692898,91726.5459233021,0,17654.6590546183,97891.0396671937,99201.8434202363,96236.1784503812,82193.2778243936,0,91374.2522513107,100664.672180881,103131.604888009,103678.941578015,86279.0916311259,82110.9033463867,89236.9616094657,31886.7604055402,31467.7821948025,18721.8364206371,32022.1680740836,31930.6787498901,32639.7125184039,34653.6848320691,34456.1978874496,0,0,30749.6510807527,0,30387.5220424172,27972.6322667376,27896.8733799454,28312.1255172992,28381.3419812822,25869.7691847883,25681.4316994169,0,28234.5773172948,28399.281880924,86619.5357380834,0,44735.274792363,85357.2501082629,52845.8988864763,0,91809.02101047,40343.2606877898,61116.7790386431,80825.2409352552,88702.00754443,53380.1464149895,17367.1612195578,80480.4510225535,13593.3298067185,0,83081.2619344331,13645.0415688044,12957.2567776351,0,25153.2726311299,13597.663687163,26460.9767783856,0,13466.2518209182,0,0,0,0,0,0,0,24089.2335700777,24412.0965122163,21598.662643113,21940.863763404
"108",0,9052.64332351079,0,0,8261.29527202387,0,5919.0968524813,7571.08591963078,6523.67957140051,11667.1440073936,0,0,8228.35771193536,9090.00147171188,9187.61104380144,5313.9385655172,0,15966.0321389106,8961.11991007521,0,27673.6615343771,0,29342.0791779799,22913.4395208679,0,20720.1600410847,0,74188.681539045,60279.2709413181,59347.8842159976,62392.6951183567,64639.4257178648,74476.3374937148,65880.7581109619,58461.475115171,0,57479.9824461269,70763.836369638,56833.4667355026,57839.6959359639,51377.5245917047,55195.2053268974,65802.0829958107,67311.8164327303,72541.9427997794,64700.2270609577,63489.9608675579,77784.1709663135,78298.109168914,77543.9551067313,0,77284.8728147907,0,25180.1674315536,79617.0832327507,82337.640391739,0,63110.7834995048,63456.7080156669,72856.053502621,60554.7138633971,0,0,72914.4508585256,0,75724.4018617391,77810.068452491,83710.8385015705,83241.086845637,82861.0021987777,83991.8641517291,0,18235.540774062,90179.9737308398,0,0,0,83731.3615111449,0,92918.3257345046,0,0,78531.3678745423,74359.3535032593,81478.0571286437,0,39211.485035897,21929.6609108808,39776.3456921312,39685.9462769244,40342.8094945051,42407.0892813454,42172.0468991036,42267.8840594915,0,38281.2134520294,0,38137.5580966667,0,35415.2409662892,35932.4576915036,36043.0631530277,33520.1577191844,33390.2340046117,0,0,0,0,0,0,78024.318225637,0,0,0,0,0,88529.1708939948,0,0,9695.77279195616,0,9216.44829128081,0,0,9239.08445638419,16192.6519576526,0,0,9166.72292395071,0,0,8970.0576975969,0,8958.73829813465,15984.7906262487,14627.2163465309,12625.4209229986,0,0,0,17817.3568029559,17124.0272303119,17106.2534631051
"11",0,1952.16070505845,11788.7138759774,8261.29527202387,0,14048.8296635994,13336.9169057261,14283.1961695527,7824.4077945556,14467.3501776583,15786.25039701,14226.6164349636,14148.1787033454,1807.43104983201,1873.50604809682,0,0,9934.55735238685,1771.3391591391,3712.13301356023,19488.7310464367,0,21091.1849820016,15368.7714119287,0,0,0,76827.5420509069,63756.300352547,63456.1806446117,66397.5255372198,68708.5310417286,77324.8688745353,69933.8948145039,61584.3593732105,60940.5664109448,61985.7524454696,73990.1299610126,60925.8514785846,60168.7236919056,54559.4117098009,57964.6300081471,69055.2117005852,70586.1248534151,75654.0617009593,0,66099.9413940722,80514.7944609545,81139.3780196913,80515.4189883113,0,80550.1937880328,0,0,82818.6053640309,85273.3648456776,73279.5943099657,66403.383353654,65871.0082354716,75443.7934000774,65035.1400494436,0,78139.3203861468,72591.0277502325,1899.72602797239,76008.6274195427,76514.4910404535,82118.8748656371,81854.7964262504,81726.1594409348,83037.4543383931,0,10962.0716770114,88924.8555781514,90167.2477190129,87000.1310275017,73722.7642313589,0,83560.9653042459,92117.6980177519,94533.7243706436,95111.9934692657,78751.5898815572,74517.2290072474,81214.1504285702,41681.0876212999,41171.3799858926,16329.9173064865,41531.2487585829,41412.3195461034,42681.6985402594,44134.6004320364,44381.3665747726,44828.4104640431,0,41474.2957750271,0,40014.9955388923,39179.1151023612,38693.3569284979,38810.2950263491,38714.8565924259,36299.0807739112,35817.9667165738,0,37727.1021869141,37874.7373561768,83638.8423965018,0,38197.7893182057,80595.7181088322,47427.1401498504,0,89215.0331415997,32027.4114387948,49671.3892883041,90501.2880079044,82194.5579759708,43795.9765338732,10835.1529628228,76639.8923496233,1976.41087483807,0,77680.9698421412,2038.62730968902,11562.206163513,0,18695.9431600523,2019.02852241259,17372.64683725,0,1973.5400525828,0,1886.98148467557,23687.4771936322,22861.9188709954,0,0,0,22394.2192767061,23381.4032280914,24632.8105369713,24414.5492797839
"111",0,15624.6165545636,2793.19345735156,0,14048.8296635994,0,4108.06447501468,2306.43793735979,15028.3543264923,19704.2871037376,18983.0596219961,17566.0125920006,15050.1774590369,15572.462373331,15666.1113648749,0,0,17025.5131538554,15472.920982404,11488.419953766,32801.5535940658,0,33969.6134299912,29399.8867388594,0,0,0,0,51775.7596392928,50846.4874875341,53886.4360746015,56137.5049170433,66026.8787984475,57378.2502713864,49991.178995308,49755.1761169513,49020.884827059,62273.2256060157,0,49519.8655357084,42908.9910269711,46785.0724516481,0,58818.9715949333,64061.2041770059,0,55094.6807095459,69349.6573889544,69846.5921494674,0,0,68788.2926630712,0,0,71124.573645119,73870.9877075712,60940.5409174201,0,55102.9160553942,0,52094.3009264867,0,86253.9421584999,81041.4812684766,0,83646.3394646722,86162.0595521675,92108.7044894039,91603.7690371569,91174.2896946249,92263.5650724864,0,20445.8035994407,98509.9381268405,99842.0339458696,96950.3589961747,82679.444312479,0,91637.6194327069,101140.647838348,103620.46216084,104156.94569612,86468.42289651,82329.7318210008,89568.2760587171,31479.6548597129,31109.3931342768,21369.6901278824,31747.9862973639,31670.1491932572,32100.5772440344,34362.6020316779,33957.4342946733,0,0,29841.9899250226,0,30078.9948110723,26744.6282340796,26972.6863213258,27570.9920330115,27735.117171652,25203.2483204178,25184.5595426807,0,28020.1205179084,28190.1844280121,85642.1711809797,0,44842.9141549102,84805.8032479217,52598.1452500866,0,90732.5032385937,40984.4909729472,62864.7857029731,80241.12607445,88596.7324016085,54329.0223292948,18169.0430050628,79719.3413335685,15738.7336594808,0,82696.9758108744,15785.4483632096,15664.8777271935,0,25576.2483470847,15731.095779002,27526.6462422241,0,15581.031936918,0,0,0,0,0,0,0,23413.0042003398,23569.3707670289,19920.5374648999,20377.6938620278
"112",0,14532.9425082086,5502.54835148216,5919.0968524813,13336.9169057261,4108.06447501468,0,2082.46895581206,12208.2322959131,16055.0708340257,15101.6042421942,13764.6338467957,11098.7558680347,14531.6899989923,14630.1957946421,0,0,18665.18313678,14412.3470564711,10046.6922946641,32759.9602448855,0,34208.6060636109,28521.6237654018,0,0,0,69364.8847355174,55140.3714084579,53961.5647765535,57034.823568327,59250.7283797968,69556.1750211016,60494.361267393,53485.9479478232,53360.8037395826,51958.7075977792,65691.0652735287,0,53246.4136885139,46418.174303937,50403.6666025549,60735.7733000862,62230.7041328777,67512.2509274639,0,58725.8936632422,72906.2168461293,73368.9289046226,72559.6692169389,0,72175.9338100098,0,0,74528.5676667332,77355.4529673243,64139.3903871243,58038.3974825428,58787.1594935065,0,55033.1081748801,0,82427.0721456008,77267.614683241,14496.1705171562,79766.103046677,82575.1463835811,88579.206640041,88027.1352399923,87542.4401203736,88591.5497859642,0,21681.2029787485,94892.5329538305,96239.5682189708,93405.5119156628,78978.5862779224,0,87798.9819114027,97424.0401919617,99911.2559464141,100440.489807819,82593.389197025,78471.4579407866,85768.2208817196,35367.9641839992,35020.2100894283,23773.1735811157,35692.0059688964,35619.6334425056,35922.5426853099,38294.7344247385,37795.3138178588,0,0,33444.4367805687,0,34013.0709822308,30106.0140364142,30578.0586256117,31294.658854053,31513.8849274854,28982.0406818206,29051.3215397703,0,31994.5120298072,32166.0604892361,81553.8651762613,0,40958.4255075998,80706.5461918471,48565.3282413392,0,86663.5725084956,37456.0931210862,60533.2888995758,83975.8198690905,84596.7490031775,51034.7950366645,14994.1209508998,75611.6239155733,14679.2157354429,0,78622.7358521614,14713.0224842885,17909.5422728252,0,21955.7350552602,14646.672205622,24484.5748824918,0,14465.2211463652,0,14436.338724874,14647.737095799,0,0,0,0,19313.7449585406,19461.3451934971,16111.2006761555,16485.5065452663
"113",0,15662.4428436198,4501.42378561991,7571.08591963078,14283.1961695527,2306.43793735979,2082.46895581206,0,14024.9355700999,18115.8389122704,17184.0608776727,15843.5570048281,13178.5192017394,15638.5172175508,15735.7102258811,0,0,18501.1771975198,15526.9561346933,11278.8479640314,33486.5730010411,0,34804.3583913284,29620.182146215,0,0,0,67296.0661585928,53105.4231111364,51979.3283844894,55045.4823462064,57270.0664190355,67495.4824853067,58513.2512386421,51428.9677316897,51289.5115217281,50020.1533639996,63647.7601859806,0,51165.5482842257,44358.2371085268,48330.8078349469,58690.941291288,60188.1305514893,65463.4532383992,0,56652.2810529663,70841.9705519423,71309.444776898,70505.9499489228,0,70138.600252824,0,0,72488.4419674151,75301.9065085486,62139.8050553126,55994.0094376873,56708.9940796959,65990.0210148981,53095.2038132949,0,84509.5381055183,79348.6848078078,15621.5656487701,81847.2257800752,84637.2244111822,90632.5022626762,90087.8745507551,89610.8229134885,90664.6826055403,0,21743.8893197914,96959.2206849269,98304.262822315,95461.487688839,81054.4370637406,0,89881.4016524116,99501.5708708389,101988.189916753,102518.042408683,84674.7666872512,80553.5218110141,87850.3105425667,33290.9299585789,32946.0625297554,23207.3620807343,33623.4896556544,33552.2714817854,33840.7939146658,36223.6232656194,35714.162790956,0,0,31371.2831292523,0,31942.8694416365,28064.913692858,28504.0982101873,29213.0681678604,29431.4238016845,26899.6003747868,26972.8436179861,0,29933.9416646894,30105.8723615233,83406.6074413871,0,43039.8800380696,82690.7953236472,50615.5997858336,0,88476.0712042518,39504.6074136958,62245.1199627153,81895.0556550044,86658.1737842851,53036.7009297923,16938.068155982,77539.6459999629,15795.6676836764,0,80643.2788552599,15835.5042197447,17412.0246441294,0,24015.3019173243,15773.9246370437,26405.6973698867,0,15604.8529133327,0,15565.9922652176,16098.813877922,0,0,0,0,21307.9870404397,21406.2548310317,17614.1052690254,18074.4136023259
"114",0,7057.18623691347,14005.8542733438,6523.67957140051,7824.4077945556,15028.3543264923,12208.2322959131,14024.9355700999,0,6734.66189021379,7978.34341460705,6458.55530976817,7040.75592421984,7220.01233617598,7278.72636542203,0,0,17694.5043327772,7105.63549908174,5570.91650152071,24634.944638327,0,26703.9579009478,18699.1993721444,0,0,0,80586.4222698663,66770.560042626,65870.7184387106,68913.8974685631,71162.1661929357,80905.6182201448,72403.3577271404,64914.7711573266,64575.0498758362,63999.0420894239,77237.1109647761,0,64165.8405971065,57831.0493978551,61595.5518388092,72275.4112229544,73788.1849825824,79003.6459560529,0,69873.8196635084,84198.4746764447,84728.6568094555,83991.3580191439,0,83765.0699368995,0,0,86091.8447290932,88782.8883241771,75968.2581394388,69586.5402121002,69806.1344668129,79244.5231048749,67073.9442999668,0,72296.1891343192,66905.6643298611,7068.67798777404,69932.4267991927,71539.9119694918,77382.1143199176,76955.4653835048,76633.770039254,77811.5929472702,0,18710.1869978361,83929.8547005993,85231.4093193507,82242.7514959549,68319.5676070677,0,77711.5510767967,86787.5152174136,89243.9553377485,89798.8910418423,72719.0588087305,68518.2661246546,75499.4184871126,45849.8658667757,45414.293514658,24081.9005364849,45930.2991238539,45832.2145580667,46634.7010023149,48563.3505385518,48441.7022949544,48609.0854153434,0,44715.8865080471,0,44316.0916309677,41758.9064350116,41854.8163176194,42312.8938858318,42387.1800581919,39875.1468359109,39675.5656469435,0,42124.8185931507,42286.0281544291,76003.5391668607,0,31492.3660947424,73360.5294047186,40306.7874778332,0,81528.5850273442,26415.5306078391,48356.9138832752,94812.4507590583,75625.5401609947,39388.4404636418,3527.17655832774,69158.3664906747,7225.10312872226,0,70648.9946701432,7199.05495769593,18983.8301450859,0,11680.7131897953,7130.65883221842,12507.8822852009,0,6950.24638127684,0,7008.54706309549,17408.1674013057,0,0,0,0,14621.0004614545,15674.2694166486,18056.4343487186,17627.401223025
