"","1","10","104","108","11","111","112","113","114","115","118","120","121","122","123","145","150","156","160","163","169","17","171","180","186","188","194","195","197","198","201","205","206","207","209","214","219","220","221","231","232","234","249","251","252","257","259","261","263","265","266","268","269","27","273","277","283","285","287","295","303","304","306","307","31","312","323","324","326","327","328","329","33","331","334","336","337","339","340","344","346","348","352","353","355","358","359","36","360","361","362","363","364","366","367","373","374","375","377","378","380","381","382","384","385","387","388","391","392","393","394","395","398","399","400","401","404","406","408","41","419","42","421","422","47","53","56","57","6","61","67","70","72","73","74","78","79","82","89","90","91","95","96"
"1",0,661846.915297975,1620051.43498888,1346448.83819965,674882.953215531,1856636.0582894,1838462.51957285,1873885.14102006,1275421.81072629,1807280.59045085,1998208.39333876,1871971.23501056,1878875.12604632,662701.946065573,646765.330563215,1166164.43821783,301714.706034303,696535.894587746,680483.368432522,1035463.05935863,1046829.71420363,2065111.65548058,1182176.42679977,884115.982439182,1060953.87327701,952254.121848698,1833299.63731069,6686262.61764357,5934009.80303721,5836342.24959269,5989386.67402049,6378075.04237294,6951816.897972,6557273.90467712,5748570.39330427,5670243.21382305,5714279.27670641,6648237.84928851,5313777.06254169,5473430.36775381,5056816.31445538,5366644.32359811,6055314.61209788,6279855.00597236,6938642.62110198,5677090.78935593,5877690.65701342,7325319.79942216,7405710.52032806,6987223.86603695,6281574.75946038,7304939.8128506,5724985.15965511,794657.699302842,7462465.2336488,7793943.66930472,6849572.484811,5865867.49945813,5979455.78563211,6488841.01468564,5965775.07108395,3851602.25507619,7143585.04247139,6529504.80329875,642626.426788757,6841738.35211594,6825083.87663344,6997410.07117772,7313347.40218945,7216468.01472588,7297052.03041047,5387162.91467952,519225.574594558,7830042.26130122,8095772.94087518,7770546.2696782,6664836.64675061,6976347.29289047,7643052.20645901,8260389.61027037,8524178.96217786,8583234.55551596,7142460.44824671,6740494.64774445,7287393.21902198,3941732.45596277,3874709.94547578,1142954.80719215,3863364.67746975,3867236.38025854,4034223.79258293,4070093.80672283,4166206.81687682,3936625.96815134,3498525.0151378,3992089.70572214,3259337.75672744,3751997.91171327,3864241.39591232,3736449.11514789,3657841.65740387,3718311.20261101,3519364.75120743,3455897.34825457,2806653.88855196,3598087.67768182,3597405.04437746,7966112.40172302,4602082.63769314,3745010.94885333,7450574.8537183,4621392.57559768,25.718568834171,8482684.66634824,3078369.88689815,4196805.83871284,8089399.14979545,7635311.25825009,3970971.53950348,1473957.20261743,7298754.58725494,638836.125996088,4132549.42404681,7304328.88483347,651223.174811549,946570.108694294,1852376.12436178,2102315.17824675,663311.26859945,1786860.91929572,2214199.50765276,681791.100293405,1001588.91981439,651892.069619818,2626239.86186157,2512420.07403694,2248663.09853747,2597120.28009485,2692846.12974596,2603664.09119231,2616943.91243264,2843323.33180638,2781000.38806355
"10",661846.915297975,0,46970.0891045156,22812.6611752472,156.172856404676,54373.5670098774,31391.1558177306,19421.4291260885,5363.46154005424,18180.2062960092,39924.431469079,35528.4472332172,12733.7044397987,318.88539181396,89.3941824642532,52672.9937663394,298610.320965733,19325.8031169435,448.544724007457,15692.5884639524,9712.90327299614,166076.391279371,24361.2223416502,5596.16205860576,250940.667238936,69278.4340049488,4595761.99628408,167012.355214622,130033.961414587,11754.9472332847,76492.5615556482,104478.807851111,38041.2647179162,178119.762749817,157518.990894074,162235.01656754,14051.2885718267,9118.38448069591,283912.785236614,67082.6517276386,61002.5364763445,112620.467626873,178892.831731455,88477.8408546434,145863.701230372,376013.682674644,55805.7528587639,146773.632394392,164490.128592957,207800.288285604,1321804.20006668,80825.1778708922,1642717.43915724,99907.436893114,49148.8362331319,190123.231803258,201489.844017883,144871.697781667,80022.2436682209,241472.639258312,21412.5931512139,3425988.44354726,235491.621209652,120976.666136849,132.403829572752,93651.6756045686,160393.732164256,114686.13884783,198242.233431798,94184.2300461738,48841.3663749255,2039905.41585791,26484.6855894884,100405.960424729,261837.40592531,228846.071130531,189672.56564514,420975.626402729,268075.437330622,215465.237412444,274690.270717076,281164.811354049,161433.848097679,128265.102224884,135715.070826193,119115.174940695,102632.448010733,35971.9141855366,77400.4677880979,93349.7132539779,106213.348800484,68203.6996817097,105630.475964011,183353.170623317,579390.800079574,100246.258314562,739178.736923423,83094.2674395718,110035.173102082,72285.2005021339,15478.1403223182,96751.2893017758,90990.4057926956,93647.4222979335,542554.540977908,130147.762828442,118684.058347612,286568.489063201,6678556.36554799,127233.918526031,133651.813349129,159712.533385127,10973092.9210431,306127.34583942,105142.592052843,166321.345904774,115566.001587523,280097.056051777,145697.930966925,14678.9159018968,261858.430353511,183.353855410555,2791855.1751785,264820.014988957,89.7715754177433,4462.64615545319,2764846.28800988,55859.028370224,140.784251549447,42441.2264790138,895711.627820751,148.431347548736,1919372.54255595,197.267705604174,67085.9303854826,102160.43424633,134813.788046885,190829.216606729,859167.244816028,66586.6834137356,2727.51126993127,40265.4651575246,11674.5612263572
"104",1620051.43498888,46970.0891045156,0,46553.3423297231,40081.4908012232,0.0146863064222436,7263.30016802296,10083.1372053106,38095.7615975262,41222.6312345654,15565.7612619358,14893.7081386922,39253.914955956,24764.4522400937,41614.7353073252,139997.245894912,525592.760824301,25159.6053383438,13334.2553361335,0.0477419980536714,120648.815846335,239041.982127214,71595.0463211799,83245.94580854,572000.962911308,234428.330340467,4042615.98564796,372890.480229785,79344.4723697122,172324.614897469,254018.360672313,115004.570245556,200773.660930176,58740.6815031959,50964.6687503409,45525.6264056982,187045.395128945,227922.885212947,397538.899934869,120395.929905348,105315.600405102,76161.6927911714,350108.81074977,281389.438230289,104096.198603208,508266.129765156,240248.98607875,119355.484657398,106132.471570472,420153.843600716,1396661.35599197,174632.642170951,1651984.90535708,269362.58839801,209285.763001647,97263.5745522481,49775.7420223875,311744.90008177,128346.16657776,430603.050343182,203749.866128623,4164096.30369685,33880.8683652844,142789.747321719,80693.5008495383,185143.257009505,113737.552588772,448676.774711955,90942.898983883,208343.504699783,263996.92723517,2622717.58380765,21665.3216320001,227703.214922653,50899.3182477541,76035.0912906122,69049.6218517767,787274.331670636,18282.9308173839,109934.723954916,53111.4803133173,48105.72580902,119245.334428366,140901.278135945,157957.313411943,23914.7014238892,34614.1963809436,26959.2278631637,54437.3152792198,42381.9508987419,35906.5701507443,69310.4341433396,41350.4844800635,256069.173859799,541766.876334426,35976.7360388025,637578.324811008,45580.9315272179,22380.5794767308,47424.3620224338,87770.0927888839,31221.9859855863,28459.0338071577,25681.134605161,460758.799267694,5646.58883327582,14199.312404903,0.685061077893629,7741036.81415609,0.301568848532383,152788.490243052,9.51252712962886,12423791.9050303,0.586512114321243,0.487605187109944,7.88170220082957,180239.352263184,0.574750855404699,0.526773133916334,34039.4350792665,0.770616603679734,61169.8268765314,3228282.78510009,0.494959236280355,40934.9668544866,40706.2721135929,4480541.87390661,6036.49444719492,30594.5859922786,19848.072569086,939756.028074639,28278.9730403212,1425294.36210209,74002.0559784083,126921.707529075,119047.852495917,112255.921906736,258311.534386796,1009666.92853351,9755.86092088364,82024.3618710264,39850.3626467131,65822.3374685143
"108",1346448.83819965,22812.6611752472,46553.3423297231,0,21479.3677072621,51072.4477909155,27701.3732696125,28467.2830578117,21397.6689941937,45210.1830286502,59857.7506970952,51268.931293297,28305.5505290576,37768.5016148893,26827.8242479002,26038.2989710343,462749.350925459,67581.8855898135,44805.599550376,27590.0920182406,55347.3230687542,81866.4731323319,108870.850581977,66907.2434009343,317958.783520329,62160.4801232541,4121454.32207173,29668.0537474641,271250.691308837,160233.352594772,87343.5338961875,258551.238928887,223421.564847395,329397.202478998,292301.529428344,296667.138305632,132198.211627847,169826.130903494,113672.616817679,208217.121399876,184953.950777678,242853.383917816,6.58020829956573,87498.6301809061,319177.294124749,187643.59852219,107926.584478762,334464.156738051,352325.831638279,7.75439551065506,1041253.88224764,270489.326364486,1346076.9787841,92159.4127994862,246804.996313204,386978.676077134,361140.956442035,25238.002321452,234783.473987166,43720.9177069229,133214.315028087,3306322.36056937,438468.334037276,308428.127131563,0,286382.115400911,363365.238666288,91236.4428828617,416197.1101195,306577.50489626,262214.368679011,1887765.11813908,87034.8696696512,331312.205489732,502041.389022202,461397.811612766,384141.539661148,218212.301234195,484974.453120579,456033.850872375,523201.300538505,531085.68420848,362650.003707849,318555.544767316,344644.03384845,208016.264621916,192136.276675895,99999.2537536165,171038.286476164,185439.61339185,197675.732242126,169624.116416453,202421.607911007,59179.2644716941,415378.064782828,184898.260973302,550128.657347422,171619.011435,183319.48754673,152285.536155044,104200.534059591,176607.40514352,164245.420808232,166951.170023059,396539.337260163,208752.561398446,198862.525560455,478803.331018396,6519409.98187464,222114.318504671,328482.379729932,271802.714653135,10950167.567225,510795.265756593,195765.908266849,328060.812467576,333754.97427036,486280.116639448,275026.646522987,39170.9220795029,440290.892480708,13824.6724369212,2511804.43316641,453624.898140254,27717.2533691526,46285.1961813787,3021195.64400924,100192.56287438,34375.2109648152,99824.9273661992,638184.924952976,34983.2250206279,1315171.22218078,4300.19438310464,4795.43718787461,26328.9894237556,46966.5658335548,92388.5342932447,660380.1980408,96388.6935477938,47037.8219598036,71149.4769405844,51318.7603893153
"11",674882.953215531,156.172856404676,40081.4908012232,21479.3677072621,0,47765.932200324,27740.7871639103,16568.5075566811,5320.59730029781,18445.8714765143,40773.8604256572,36277.8719091572,11884.4701108101,2810.46491093628,599.521935390982,56722.3348495321,241988.410610864,16221.6833204726,4251.21398193384,12621.2275704726,11693.238627862,171036.431346404,23419.6518040146,4918.00685181718,283167.348851067,80178.930429836,4481050.31002102,169028.2752662,121130.595039804,6339.2724463967,79683.6703972175,96185.0726053158,30922.2150629266,167834.354165328,147796.304059768,152345.321970721,18601.9243088854,14805.4250051986,280265.009386637,60162.7068195364,54553.9557686299,104330.537551664,179550.455942692,91769.020921925,136169.745655557,370862.303487468,59496.5572488044,136867.099104177,154148.59036181,209348.140911508,1299228.5558875,72487.1193898507,1611628.92815817,106586.039922764,41401.020821479,179065.538839438,190519.61724648,146094.083716374,72451.5219581952,241427.683259588,26020.5595337824,3509808.39924461,234879.061288039,118323.375232879,4939.28767272821,89834.5967471575,158377.345004635,124007.712934599,196443.325943358,89890.6844952436,43337.413494116,2092620.72669647,23818.5580570555,95496.4024053768,260303.827440018,227061.641968677,188722.904155856,436947.896413387,267386.732877056,212598.43525517,272729.889343031,279248.907937758,158912.833221994,125487.088165434,132370.943783527,110454.882196445,94694.173967553,32006.6379207135,70603.1228895909,85834.3674578112,98163.6384727426,61784.0271448077,97634.5683278422,179318.124697219,558613.860894707,92487.6795783104,711103.853665707,76028.4915238954,101861.781354629,65778.7067784464,11639.2074784021,89040.2986769203,83484.2558719184,85963.1201197771,517576.207879057,120726.726998125,109836.738332913,284371.75806389,6788338.9564125,129871.784294399,129759.10615522,161243.190727831,11150420.9647907,303330.650542845,108892.441288098,168875.743270137,105886.506969248,279461.078840376,148905.381370438,15602.6202664648,260575.48122674,2174.05196232188,2844910.25449321,264114.861602001,815.450923875608,2987.75963297737,3050575.64829147,59079.1803857653,2321.88280077448,46035.7768540288,905736.564726454,2565.60206835764,1871036.75843409,4000.40074751221,68693.6838615334,100592.44303238,129809.703133395,194290.37719964,879332.816280604,67070.6867337348,935.256129123657,38302.7887444635,9765.81971191356
"111",1856636.0582894,54373.5670098774,0.0146863064222436,51072.4477909155,47765.932200324,0,5422.61918285208,5166.4064247822,40877.0289308007,41871.4857504526,15511.4742101774,14930.9998519098,38528.3593201601,28731.8734310322,48251.5241419554,150660.30526731,644095.795344932,30086.4572692107,15472.8233396833,0.00386857501303667,131206.007380251,228862.907501385,77776.61254219,90551.4656260812,610222.226609859,253103.292099765,3983540.2786757,368335.804390264,77668.4903011181,167798.172488049,247882.654533449,112280.269325759,198086.822416964,57383.6260078026,49995.8626411171,44784.3200400866,181381.866599605,224189.446525595,386644.532805644,118852.316774413,102985.59858428,74860.4991901037,343876.884458642,276454.677212984,102503.928541867,500913.801526321,236912.288841099,117900.914892126,104783.416771861,414461.831450759,1379840.52410382,171977.176394632,1629949.76717144,294523.497448204,206267.927192667,96039.2049516738,48758.1422193854,305870.763908671,126741.869489023,425385.039151307,197963.224206785,4180688.07280187,33992.0480404665,143442.910428469,93475.8529030392,185535.417711754,114603.611679912,452262.368656366,91612.3513434271,209709.317191937,265542.99987368,2636512.06826485,25090.6464714999,229143.345424449,51228.3175589674,76599.8668322935,69458.4794137231,788861.238249548,18336.1093642363,110455.063250627,53363.7804897326,48328.0613579072,119507.461621518,141277.217928795,158544.240225992,23609.5424906876,34220.1361301644,30772.2189295432,53971.3763581012,42036.3135909808,35313.6424537002,68728.4234764649,40752.1026067766,251229.691689809,529576.094984834,34914.9398927542,616103.293181145,45118.3024014538,21398.2082766365,45853.3965336301,85472.6584132741,30511.2273765488,27725.9344308039,25184.4006141296,452617.181074814,5603.84728106674,14094.9143182934,0.227034055070964,7776877.94573928,0.538073615230217,151801.852642084,9.74448553968175,12485673.8175491,0.102573293796877,0.710847340758231,8.43766368010337,178937.204779975,0.10823676593752,0.82179303007147,35611.2096331758,0.344173226162225,70824.2021475174,3189794.10725974,0.0578581641727179,47356.2454746868,49212.5650935816,4611669.7691941,6138.13820297542,35394.8662308075,20647.563637874,885087.19721177,32720.068742567,1251659.20314172,85726.8472087749,115946.453708516,99811.4862033036,86637.2997928028,241629.867090287,974216.187560436,9482.11895208414,79192.9370414038,36754.2619399639,61132.9529915231
"112",1838462.51957285,31391.1558177306,7263.30016802296,27701.3732696125,27740.7871639103,5422.61918285208,0,1915.8714393471,17091.5252142783,12924.3320213907,7594.17037960369,6469.37790799398,13762.457276363,7629.86383397091,25749.1445985701,105436.234963463,663470.862792023,8346.05895511896,4611.95105807075,13261.567045659,87796.6934562931,159307.272392444,33168.6644392771,50198.0578271072,534780.161797239,204152.086129724,4129859.16904922,296888.643156488,9930.78089066326,106849.294414054,187079.924786469,40296.4203710998,116861.329652953,19352.146169439,17110.1547485086,22406.2014902507,123666.919953474,149782.197930173,343773.513285001,57511.4514249639,50136.2700656824,14118.0670153756,284249.492621733,210346.00303954,18910.1814847826,453864.851399531,175009.035705828,27711.6530232137,13221.080988613,339586.507902196,1342647.0774318,85174.8194891926,1610891.5419176,252953.837591142,117762.589770205,1539.37351404976,33346.0690622659,248410.145065031,57617.2950195857,359368.543473462,136487.61158452,3892958.48748813,76319.3085266839,34770.4266074584,67842.078020291,71637.9371462206,834.008978474169,318008.209758411,28159.8805632735,85800.258019538,138034.316538411,2413326.82188554,2012.34933182291,95471.3774048488,77655.7075958876,49495.5807641097,37901.823554775,639600.682004382,98326.0798425799,22202.9387597481,80428.6609481193,85977.1597159829,5129.04946913526,31074.6188730936,38604.276218862,20159.7395848795,7704.44621967423,2852.78082973388,13562.9622681806,260.838087625654,7899.36713649965,26044.2488822647,4531.65812676127,229232.834959274,540245.351761013,5016.66551708531,640261.485274963,6122.35277680154,15652.1166975317,11619.6622777324,55707.6222260997,6929.90329555404,6373.15074593235,9296.4228927265,483065.052388657,35833.8534733841,26376.1696011736,107650.803578619,7396557.78264899,54064.3717362962,37932.0767101681,64096.9294502688,11985015.7705331,114395.466789322,49441.1569013467,79895.4346168299,76417.9960808723,111667.278181817,67364.8354267042,9596.23740857587,99807.1928561672,46679.9060387084,2926291.49624746,103781.570179405,24717.8777736047,32623.8896735656,3990996.34186929,23712.193859681,13621.4051512285,13953.7592255321,730626.105276124,11282.8724941649,1124563.77329289,60632.6226444708,72945.730737079,66831.3279609141,61171.1860804007,174610.776091599,822220.377838297,17672.0766370646,39701.1441947341,8459.18591501545,27695.6509960474
"113",1873885.14102006,19421.4291260885,10083.1372053106,28467.2830578117,16568.5075566811,5166.4064247822,1915.8714393471,0,6731.96907364795,2083.3214749111,24450.7150308816,22022.5442367111,4217.12614455661,6176.43237507169,13217.9965897401,110966.875155937,656105.096496276,8748.35863974674,19253.4256070197,25264.5444656342,58936.3684818323,165569.957713397,1726.29617620988,24880.9530028206,535412.649798215,189000.707574724,3940266.68207326,226121.511899488,39292.7025599298,55103.2860203972,129912.842885282,13739.0889339266,51303.3162370816,72550.5802107924,63766.7770905221,68722.8164879635,73034.4259267758,86567.3186289522,284983.529901447,8191.60428030453,7101.75376107514,30926.8839335825,220683.808349372,148068.819969719,41890.0637272517,384996.14877516,116709.364197216,38247.5799009937,52754.7272459492,265109.422402945,1237493.1589295,18243.0499257595,1499832.37571212,230811.198033113,47849.6205426907,70776.2619273849,89475.1052991446,188145.471111573,3408.21054418971,287723.090627057,82833.8274691214,3899965.86933131,155996.240898514,37293.8818596697,58737.0868393756,1792.45424458365,77011.4104917347,241997.844291572,111699.955655481,5385.52084627772,57852.95264123,2382502.43843634,22022.5457632853,8348.18890097217,169761.631467856,138409.611000048,113468.10644553,572088.24570177,183349.071230754,114217.853202636,175929.729594589,182072.145835863,72642.4823409928,42210.1259824932,41280.8609239521,49603.4856382826,37558.5112839212,18565.8896645874,18156.6844140534,30622.3907067677,38575.1209833275,8690.04722142209,37139.1578863152,183802.737281959,477778.741435874,33567.2729483,572200.381179621,23637.723386811,40410.6692263462,15392.2130335011,25126.1599311767,33548.8799915402,30662.8544672195,33446.3260863028,423783.272338015,61065.2409959664,52384.2179090505,186830.495434376,7378800.41793656,96408.543240872,37210.8578956413,113369.246914341,12041667.332674,198185.941186793,88489.386130881,139420.321422606,818.950556550063,194113.868284086,118801.073146625,4742.65908367496,173688.65248451,35698.2089651087,2926909.62367572,180640.49215324,12034.983207006,15698.5525701647,4318353.39247634,48030.6038346486,157.739246370434,39341.8485113942,754304.647588519,2184.67940786658,1105459.07117762,51056.4546299137,65361.1843443633,59832.148058793,53297.8730810902,172360.41903197,837251.951701642,39100.1562192069,23975.0054107555,6956.69087600158,13736.5543377677
"114",1275421.81072629,5363.46154005424,38095.7615975262,21397.6689941937,5320.59730029781,40877.0289308007,17091.5252142783,6731.96907364795,0,4007.12382467721,15181.7644151294,12077.4984292665,1126.52094787518,6317.14979353717,2620.34149155193,9918.92910140522,558273.802024203,16860.2820980138,12221.6930584206,15152.8558526275,31532.7291370586,114103.705208738,11493.3834805679,6731.71177397198,293037.676928607,97482.7358016287,4752431.12424016,232096.954779442,81453.4061959995,38211.603766296,129565.018630645,51229.6434422944,22661.6636634626,124526.534954909,111646.914913486,117520.133269034,62725.4611518443,67976.3813600994,334524.693602782,20526.6524070144,18500.1527023739,68980.8585042824,237070.576352413,146107.985084011,88476.1831061837,439437.621989397,110407.62245031,85874.024322506,103352.015576174,275500.053438594,1414452.37034816,18419.9388791242,1737523.80625607,153342.91735693,15505.1412357097,126062.823131499,145851.458801909,200416.19446487,29311.5958626147,307476.674099225,72446.5672383941,3329817.38789378,168153.778603702,63560.3811133681,23185.2637998989,35099.0850105148,99433.3236463967,169474.568572052,132355.70491309,32178.5966732528,12301.8572217775,2017812.02484932,27930.8551188578,33059.9697665661,188097.197226875,158720.286112043,128433.955144527,458628.997531038,195825.33755842,141281.396022428,196783.010763691,202586.387989287,97290.8287802005,68792.4077074194,71716.8976209083,90324.2357575481,73571.155493746,30824.8326867007,46848.905106331,63829.4768489437,75543.5521536499,34960.7560527034,73626.5433181012,227495.380652349,636190.542334216,69309.624087473,790954.826954067,54065.6317897806,80172.9244645788,42691.9126439718,16083.1309660047,68662.9929762651,64593.7503594921,68241.9729127428,601268.740388628,106154.54285474,93874.9825028326,206729.348391756,6627334.38982839,85658.6591640368,68225.2923463883,109626.740228692,10827239.1665715,221757.328951991,71849.6183977511,131524.010175369,46458.1008719386,205701.084388899,107135.713699758,2680.65418432908,188110.61900516,12860.6835691256,2612817.6803159,192164.869097322,2015.73538815486,8003.44230882514,1996077.67078763,28968.1687106923,3351.40965114266,24639.2773136173,713278.030284354,4309.15275639164,1654297.22806472,19623.9317766674,62321.2392966744,96499.8040982908,126366.036417488,153272.031195984,711821.019778513,33847.6160682672,10031.5324266551,15798.4772334113,4935.672342447
