"","1","101","102","104","105","108","11","114","119","120","121","125","127","130","131","132","133","134","136","141","143","145","147","148","149","15","150","153","154","155","156","157","16","160","162","163","169","17","171","172","179","18","180","182","185","186","188","19","192","194","2","210","214","22","221","229","231","24","243","244","25","251","257","264","265","266","269","27","274","275","277","278","285","289","296","297","298","299","304","305","31","312","321","322","323","324","325","326","327","329","333","334","337","339","341","342","344","35","356","358","359","362","364","365","369","370","371","374","377","380","381","383","385","391","393","395","398","40","400","401","405","406","407","408","409","41","410","411","413","414","416","417","418","419","420","421","422","423","43","44","45","46","48","49","50","56","57","58","64","65","66","67","69","7","75","76","78","86","89","9","90","93","94","97","99"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128592.844166586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,2945.71423066952,1541.82454943073,0,8992.52452838505,12036.0438067819,15033.7777440822,13584.9581919512,18865.9027534895,16761.7207725206,0,0,26709.8502487159,18636.8810190861,40229.6637785138,21540.565329492,0,0,16251.5548127868,14655.9721329687,0,21331.0595960085,22892.6518280826,18660.4443925524,12897.4681753802,0,22617.0770433604,6607.49817689029,9223.31554405499,13341.954387985,13948.6623312394,35591.1902130534,13673.800887382,13515.5791100058,10379.1180589906,29819.0883593812,0,30808.7987886808,22288.3595237913,23374.2184668464,0,27049.2632583559,8964.20109748651,17674.7079455486,0,0,24044.0736391403,23996.91899088,0,19432.9028961895,65027.402446656,49664.8397906241,24134.3227666045,49056.3925992198,44161.0497974235,49167.9762327843,32408.0962448084,40815.3570890805,36928.1399993904,20035.0400815708,59056.675367016,0,71200.9615975609,69155.9927265843,0,71275.7029632331,0,72747.1087050181,72058.6843285663,73938.9125345111,66011.598365533,54858.3265020182,52607.3361342916,52416.319548937,0,70396.1478309254,0,0,88786.507970514,13794.0517379951,84707.406266919,89341.7381868786,87756.2832679262,86573.6522055654,92406.1392195336,93082.5486126882,91988.2798614315,91664.8866793615,0,100267.013996428,100265.148279796,83321.7155899366,0,92490.0743459978,93271.1841130885,101792.571459954,20007.5585523575,0,30818.3017401538,30380.5920650875,31624.65140495,33420.3395124261,33675.5394052406,31684.9452168622,31916.4139946721,34176.8894259172,0,27305.6164008922,27398.30299867,27424.0902117121,0,0,88123.0930138496,46011.6082683426,54216.3055714909,0,0,41436.6183805497,0,0,90024.4784774897,91010.4200034407,0,81683.6441989747,18461.1113702077,0,0,82157.913944935,90858.3076430506,68229.1019830577,0,87180.4256614397,81952.363936262,82018.5546479195,0,84476.7364471184,84393.4744987733,20259.3922237709,0,14404.7589551838,21146.5263097231,13991.5834237138,13878.8654203453,0,0,26355.809086333,24968.0621862908,27342.1826854231,24202.4048174295,21403.9148823479,0,25532.7257568758,6097.28092879254,22914.8469794782,14765.6084460385,0,0,0,12817.378563029,25567.692681417,19276.7925910092,0,0,3994.67280909009
"102",0,2945.71423066952,0,2314.20060257906,5966.1228791359,6242.69966980565,9476.36710269695,12103.0373560388,11380.6132421836,16193.9466888682,14287.1685286174,27542.9994790847,11268.6345834602,24943.0978145469,18914.4808710562,37577.4880947514,21430.8391877153,11379.2154299708,11411.7204609935,13891.3728828931,12078.9303171351,0,19327.34469651,21876.0750884299,15750.874656317,13200.2895308553,0,19731.8169854655,6856.9103377062,10029.9911090587,12728.899654009,12419.348013838,32955.5423484451,11021.7454100063,11188.4388474575,7482.6680208038,28028.3684977931,0,29214.279213631,20345.4145990495,21243.0575326681,0,24741.261178275,8415.80710925072,16016.0783919757,0,23735.2658228303,21912.2243487106,21208.2622387496,0,17753.1516657678,67916.1767123111,52606.2061763194,21209.7453200662,51903.0440750599,47095.6355394493,52113.5073873148,30225.9782124712,43735.7417648684,39799.7805375979,18491.6830321454,61977.0897336025,59130.6987591118,74141.0258906053,72090.5434482028,0,74209.1916190982,0,75673.8664599089,74991.0539090347,76874.6457904894,68922.3868325251,57777.7081160936,55530.3384984982,55357.4915772107,55174.0072720472,73308.0762721225,0,0,85901.3369254714,11136.7030673343,81863.5035731797,86425.5639889263,84831.206085312,83639.8555877682,89465.454994359,90210.8072570588,89052.3266659187,88736.7969617096,0,97344.8902090996,97331.2776754212,80409.9250113897,89863.9456858371,89665.2807385961,90402.8170416803,98879.8135692919,17419.3036391198,0,33757.5169156219,33316.2470410951,34569.7002311666,36363.718816299,36621.0079905445,34617.4538364067,34851.5907119798,37097.7414836646,0,30164.4808888276,30338.1761784029,30368.5905469128,31010.4523481183,0,85836.082276982,43212.2773094665,51544.5690251105,0,0,38514.9616910816,0,37646.1531227078,87270.6292973775,88227.8147456499,0,79366.8503711851,15549.8942296397,0,0,79829.6798546776,88063.8890484683,65479.7180151586,0,84856.8757120691,79526.8202610572,79668.5032230234,0,81843.9905128825,82093.821030212,17359.9849116601,16083.7758616613,11481.7470986978,18370.5292482888,11340.1806935878,10978.7995040931,0,0,23500.9935339253,22022.5741336402,27267.391078669,22285.1506203445,20094.6523653979,0,25284.0473352041,3988.65993555534,21707.3995292925,13576.5621066405,16296.4336644864,0,0,10056.3594850042,23221.3523608998,17755.6618949034,0,0,6547.21545771311
"104",0,1541.82454943073,2314.20060257906,0,0,0,11788.7138759774,14005.8542733438,12093.917768818,17522.2480516149,15333.6298211815,28770.6261682076,13582.1593639117,25168.1060576794,19875.373040482,39884.9802735799,22658.5718351525,13692.2488151675,13724.4179785234,16181.1600789585,14392.8676503256,0,21528.5290034014,23643.0801343915,0,14122.1855661277,0,21935.3308256164,0,10567.3139034074,14237.5176418789,14413.148506566,35265.4621461713,13334.4095945309,13467.5454388911,9701.38269745304,30162.291194293,0,31269.8323133065,22527.2941869731,23485.2550884704,0,27028.0060001844,9846.84133069004,18079.6344455175,0,0,0,23482.5791702396,0,19829.6385644932,0,50579.0595787333,23343.9900559142,49691.8132013259,45035.0715227043,50163.1224593648,0,41632.0846932896,37617.2305420035,20510.6932104669,59868.9667924509,0,72101.5086563522,70024.6085359608,0,72138.8002624835,0,73580.8213569546,72916.38665111,74813.0451680036,66791.9843431426,0,53430.0666442072,0,0,71179.4128060089,0,0,87605.7464362154,0,83469.7365423762,88223.2826145127,86662.7534369505,85511.2711986287,91378.5527422677,91880.5471123695,90934.8574731243,90580.6891692898,0,99163.5729856322,99201.8434202363,82193.2778243936,0,91230.2654302864,92064.3131795596,100664.672180881,0,0,31886.7604055402,31467.7821948025,32639.7125184039,34456.1978874496,34679.2832209177,32554.4195998623,32798.9742610135,34998.0888090141,0,27972.6322667376,28312.1255172992,28381.3419812822,29071.2981842623,0,86619.5357380834,44735.274792363,52845.8988864763,0,0,40343.2606877898,0,39868.1994109723,88702.00754443,89710.8512651852,0,80186.1549050753,17367.1612195578,0,0,80662.7303665578,89569.0902430197,66905.9495612457,0,85683.9857787252,80480.4510225535,80528.0523748057,0,83081.2619344331,82892.4738429549,19136.3506686563,0,13638.3041812124,20652.059005359,0,13178.5686486446,0,0,25153.2726311299,24045.3294102823,28482.1106123292,24460.2643444922,22007.5724968601,0,0,6148.80409764415,23572.9811800713,13248.3963882533,0,0,0,12351.7454844467,24089.2335700777,0,0,0,0
"105",0,0,5966.1228791359,0,0,4434.25347025404,12183.0180843998,0,0,0,0,0,0,0,0,0,27106.668566593,0,0,16742.2719684073,0,9438.0527700891,0,0,15611.9847913467,19106.981799288,0,0,12812.1832939467,0,0,0,0,0,0,0,31664.3821695011,13545.2505001286,0,0,0,0,0,14100.5572271678,20237.7574807623,0,25149.3023228077,24956.3630589382,0,0,0,69304.5563898719,0,0,0,0,0,32927.6830827342,0,0,0,0,61360.8192544647,0,0,0,0,29209.20110251,0,0,0,0,59561.0311951265,0,57573.3206006395,57129.3349084573,0,0,0,0,13224.8553599623,0,0,0,0,87067.2857291029,86914.4943568181,0,0,0,0,0,0,86397.737288006,0,0,0,19246.9969350766,0,0,0,0,0,0,0,37077.3073067004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13652.2057209815,0,0,13428.3791676,0,22574.4179325717,0,0,0,0,0,24692.0000341092,0,19807.9193515879,8897.85448054053,26400.4894352654,0,10940.0220672468,25190.2509868116,0,0,0,22122.5656385329,15242.6725749961,0,11552.6707637944
"108",0,8992.52452838505,6242.69966980565,0,4434.25347025404,0,8261.29527202387,6523.67957140051,5974.30770021773,0,8228.35771193536,30852.34123106,9250.2314590696,0,23090.4520261178,0,24912.7776488325,9290.66301848519,9288.62782374065,12668.3020647675,10203.1795749499,5313.9385655172,18784.4422654903,23651.5617562485,11241.9981518446,17722.290297828,0,0,12004.5032828194,15328.0439763017,15966.0321389106,13879.9939948011,29627.8976272429,8961.11991007521,0,0,27673.6615343771,0,29342.0791779799,0,0,0,22913.4395208679,12379.9863194198,16717.3049564573,0,20720.1600410847,20809.1991725559,17407.7880371285,0,18242.9832640035,73031.2397854255,0,0,56833.4667355026,0,57839.6959359639,0,49105.7729211612,44894.7715353618,19271.7270643778,67311.8164327303,64700.2270609577,79663.393830863,77543.9551067313,0,79649.0540756623,25180.1674315536,0,80418.3663321183,0,0,63110.7834995048,0,60915.644505155,60597.4351803785,78564.891445034,0,0,79846.8890434486,0,0,80482.0095356916,78936.7115820471,77810.068452491,83710.8385015705,84123.1314196747,83241.086845637,82861.0021987777,0,0,0,0,83731.3615111449,83499.4727110476,84307.8180039532,92918.3257345046,14877.5498831135,0,0,39211.485035897,40342.8094945051,42172.0468991036,0,40116.1761110918,40375.8588508225,42491.7208806785,0,35254.4255748629,35932.4576915036,36043.0631530277,36771.413310357,0,0,0,0,0,0,0,0,33105.3783913526,81046.7548460574,0,0,0,9695.77279195616,0,0,0,0,59253.227807906,0,0,73381.8397914324,0,0,0,0,11420.4523236821,10109.9049560824,7150.0208598711,14778.9694468908,9219.69807079327,7052.20547729773,0,0,0,16649.6070700397,30616.3948080301,21817.5844762501,21324.9790363168,0,0,6988.14184799241,23076.0590310262,0,14627.2163465309,25795.3965270205,0,7550.93594532668,0,18647.8816469665,13387.8217297056,0,12786.2936729346
"11",0,12036.0438067819,9476.36710269695,11788.7138759774,12183.0180843998,8261.29527202387,0,7824.4077945556,13495.5359403535,14226.6164349636,14148.1787033454,23819.0349823722,1937.28651561718,26623.5738957098,17380.800360342,28196.8774733712,18269.3599338895,2074.09220822805,2124.01347842273,4599.1155925829,2619.97134916983,0,10584.8787826691,15774.1027928153,8076.49991972693,13128.3839063583,0,11438.4680382783,9997.90835734449,12594.2719841188,9934.55735238685,6430.99540692656,23555.9472374308,1771.3391591391,2283.22228307028,3712.13301356023,19488.7310464367,0,21091.1849820016,11702.3447006183,12167.0186674907,0,15368.7714119287,8342.84881256125,8595.92633300122,0,0,12820.9452591389,12214.6112250927,0,10031.6218533071,76741.5554613751,60940.5664109448,13410.860860179,60925.8514785846,55574.9751082589,60168.7236919056,20968.1174108378,52384.4077423688,48744.8210508015,11111.6807626157,70586.1248534151,0,82459.1519420983,80515.4189883113,0,82647.2135095806,0,84197.7760185886,83444.2859410744,85273.3648456776,77603.7682622996,66403.383353654,64125.9946185217,63688.751600447,63697.9831534794,81975.5827333949,0,0,79565.2263984161,1899.72602797239,76008.6274195427,79644.2989702325,77893.8938262154,76514.4910404535,82118.8748656371,84019.238871736,81854.7964262504,81726.1594409348,0,90427.501432238,90167.2477190129,73722.7642313589,83929.9852890622,83963.2635359165,84248.9984219132,92117.6980177519,7972.45679607144,0,41681.0876212999,41171.3799858926,42681.6985402594,44381.3665747726,44752.2191483781,43175.296589371,43372.644414054,45764.4487359008,0,39179.1151023612,38810.2950263491,38714.8565924259,39193.2146488615,0,83638.8423965018,38197.7893182057,47427.1401498504,0,0,32027.4114387948,0,28870.3640590786,82194.5579759708,82910.2343523533,0,77065.8905806642,10835.1529628228,0,0,77465.324697496,82645.3207586845,60588.7562271036,0,82478.6339771013,76639.8923496233,77190.6112274651,0,77680.9698421412,79859.6241090863,12559.5892055811,11687.0837564487,5076.263154279,9366.77897729344,2064.32537282635,4244.42445245251,0,0,18695.9431600523,14998.6919526551,23624.9371910654,13625.5866099692,13267.7225857456,0,31385.6150271219,6044.8141972819,15034.4947479981,18526.5720995331,22861.9188709954,0,0,1904.94509422212,22394.2192767061,10535.2939980833,0,0,14182.5958772737
"114",0,15033.7777440822,12103.0373560388,14005.8542733438,0,6523.67957140051,7824.4077945556,0,8025.44486982289,6458.55530976817,7040.75592421984,31530.367829232,7299.5415208566,19376.2132397971,25156.4837939687,28238.7628964227,26079.2927214853,7230.76210006912,7185.58989874056,10430.9285046457,8000.36827788573,0,16224.0251926384,23056.7214474776,5338.60669960187,20578.1040402203,0,9163.01116712374,16137.5159312421,19255.550514608,17694.5043327772,14210.3015695695,23914.6610283357,7105.63549908174,9633.35895099616,5570.91650152071,24634.944638327,0,26703.9579009478,17351.477480406,16932.4952976242,0,18699.1993721444,15384.4646325224,15746.4999742188,0,0,17465.694673961,11694.5739553933,0,16835.22584667,79543.3456827846,64575.0498758362,9883.92661861772,63355.749626481,59012.7958593746,64165.8405971065,24384.3597307647,55568.1831983106,51403.2621077976,18042.5272014128,73788.1849825824,0,86088.3118179008,83991.3580191439,0,86100.8521392892,0,87516.4220065807,86873.9042038763,88782.8883241771,80669.8608242469,69586.5402121002,67363.4185170844,67323.0315228372,67049.8014307391,85058.5684619472,0,0,73860.5487010112,7068.67798777404,69932.4267991927,74329.5805313722,72728.6216745974,71539.9119694918,77382.1143199176,78201.2070804332,76955.4653835048,76633.770039254,0,85243.6387042987,85231.4093193507,68319.5676070677,0,77787.1616863481,78401.6853779578,86787.5152174136,10679.1205702621,0,45849.8658667757,45414.293514658,46634.7010023149,48441.7022949544,48678.5068620259,46535.8497540862,46786.8069190905,48944.5310979461,0,41758.9064350116,42312.8938858318,42387.1800581919,43068.83003655,0,76003.5391668607,31492.3660947424,40306.7874778332,0,0,26415.5306078391,0,26700.2806881497,75625.5401609947,76484.7531813838,0,69444.7486089277,3527.17655832774,0,0,69857.9482099071,76282.2596222484,53883.6029455622,0,74879.6650677167,69158.3664906747,69607.8673006866,0,70648.9946701432,72227.939620445,5381.67388255885,4216.17462858585,3023.69958574629,9456.18469555873,7154.30370058911,3742.15174620233,0,0,11680.7131897953,10129.1815643171,31349.4454825353,19039.2025253663,20353.0121329331,0,26475.2249127781,10960.813039524,22097.7402029724,13914.5279319961,0,0,0,5994.51049636044,14621.0004614545,17610.407232226,0,0,18479.704716301
"119",0,13584.9581919512,11380.6132421836,12093.917768818,0,5974.30770021773,13495.5359403535,8025.44486982289,0,6616.89654965599,3703.71401799862,36746.4256419842,13943.4312537785,13849.3706136822,29064.4053370312,35941.0902719973,30848.591097159,13936.5980444249,13914.254624938,17413.4899966885,14845.9405746209,0,23516.8778600743,29230.7753731299,13318.2475609621,23667.2598043536,0,16902.0333245316,17785.4870967045,21100.8709115891,21917.0760773557,19579.7105584517,31743.6886932512,13674.1933351014,15746.8743560351,9842.58405671482,32229.8984169993,0,34132.1280058028,24662.2715284488,24549.6819307941,0,26640.6234600565,18342.2881303815,22090.8145768751,0,0,25127.325144779,19627.9520195384,0,23482.1370813816,74681.2133874277,60646.2325271982,17111.9377109574,58317.2667288284,54962.6042271916,60618.9413278155,32354.3480848029,51323.9094031221,46741.4883680436,24593.6231766145,69338.94881924,0,81957.4172084156,79723.9226338202,0,81797.3897200573,0,83074.2501953592,82542.1306016607,84516.5842287902,76038.1397536606,65159.5933921506,63011.5197962107,63361.3498884077,0,80412.0403091165,0,0,76784.2001641748,13696.689719847,72333.1383079212,77774.1552070967,76373.5009629643,75423.4572417425,81491.3570136882,80926.5637899948,80883.7527896818,80336.4960118754,0,88775.5663013669,89062.0138156201,71702.8769133904,0,79959.1714925653,81082.3185526244,90125.0536414255,18543.3732178486,0,42830.6054057841,42489.317373106,43359.3740347437,45238.0716330926,45324.600950081,42648.5546048654,42947.0638703086,44822.9620831252,0,37251.8630455442,38686.495746239,38934.1286388259,39809.8258206017,0,74541.7406062922,33534.6849218398,41093.6042531082,0,0,30469.0571948992,0,33597.2656219521,77118.5037011732,78237.4047038557,0,68098.8418208689,9354.55445402071,0,0,68572.9817117368,78147.7938322063,55351.531776137,0,73595.4835197858,68393.8214891313,68435.1504868686,0,71191.163389126,70810.096960159,10404.5373767222,0,10421.9551273573,17479.9793650627,13857.4623658941,10782.5718261965,0,0,14964.4240088439,16515.4553104861,36517.412465832,26473.8474368261,26762.9392105078,0,18508.8769369817,12929.8896778656,28529.3545560462,5911.42548178021,0,0,0,12253.0403412913,12002.0241243845,24029.6462928437,0,0,17577.7931155736
